1
0.0132	25238
0.0133	25238
0.0134	25238
0.0135	25238
0.0136	25238
0.0137	25238
0.0138	25238
0.0139	25238
0.014	25238
0.0141	25238
0.0142	25238
0.0143	25238.1
0.0144	25238.1
0.0145	25238.1
0.0146	25238.1
0.0147	25238.1
0.0148	25238.1
0.0149	25238.1
0.015	25238.1
0.0151	25238.1
0.0152	25238.1
0.0153	25238.1
0.0154	25238.1
0.0155	25238.1
0.0156	25238.1
0.0157	25238.1
0.0158	25238.1
0.0159	25238.1
0.016	25238.1
0.0161	25238.1
0.0162	25238.1
0.0163	25238.1
0.0164	25238.1
0.0165	25238.1
0.0166	25238.1
0.0167	25238.1
0.0168	25238.1
0.0169	25238.1
0.017	25238.1
0.0171	25238.1
0.0172	25238.1
0.0173	25238.1
0.0174	25238
0.0175	25238
0.0176	25238
0.0177	25238
0.0178	25238
0.0179	25238
0.018	25238
0.0181	25238
0.0182	25238
0.0183	25238
0.0184	25238
0.0185	25238
0.0186	25238
0.0187	25238
0.0188	25238
0.0189	25238
0.019	25238
0.0191	25238
0.0192	25238
0.0193	25238
0.0194	25238
0.0195	25238
0.0196	25238
0.0197	25238
0.0198	25238
0.0199	25238
0.02	25238
0.0201	25238
0.0202	25238
0.0203	25238
0.0204	25238
0.0205	25238
0.0206	25238
0.0207	25238
0.0208	25238
0.0209	25238
0.021	25238
0.0211	25238
0.0212	25238
0.0213	25238
0.0214	25238
0.0215	25238
0.0216	25238
0.0217	25238
0.0218	25238
0.0219	25238
0.022	25238
0.0221	25238
0.0222	25238
0.0223	25238
0.0224	25238
0.0225	25238
0.0226	25238
0.0227	25238
0.0228	25238
0.0229	25238
0.023	25238
0.0231	25238
0.0232	25237.9
0.0233	25237.9
0.0234	25237.9
0.0235	25237.9
0.0236	25237.9
0.0237	25237.9
0.0238	25237.9
0.0239	25237.9
0.024	25237.9
0.0241	25237.9
0.0242	25237.9
0.0243	25237.9
0.0244	25237.9
0.0245	25237.9
0.0246	25237.9
0.0247	25237.9
0.0248	25237.9
0.0249	25238
0.025	25238
0.0251	25238
0.0252	25238.1
0.0253	25238.1
0.0254	25238.2
0.0255	25238.2
0.0256	25238.2
0.0257	25238.3
0.0258	25238.3
0.0259	25238.3
0.026	25238.3
0.0261	25238.3
0.0262	25238.3
0.0263	25238.3
0.0264	25238.2
0.0265	25238.2
0.0266	25238.1
0.0267	25238.1
0.0268	25238.1
0.0269	25238
0.027	25238
0.0271	25237.9
0.0272	25237.9
0.0273	25237.9
0.0274	25237.9
0.0275	25237.9
0.0276	25237.9
0.0277	25237.9
0.0278	25237.9
0.0279	25237.9
0.028	25237.9
0.0281	25237.9
0.0282	25237.9
0.0283	25237.9
0.0284	25237.9
0.0285	25237.9
0.0286	25237.9
0.0287	25237.9
0.0288	25237.9
0.0289	25237.9
0.029	25237.9
0.0291	25237.9
0.0292	25237.9
0.0293	25238
0.0294	25238
0.0295	25238
0.0296	25238
0.0297	25238
0.0298	25238
0.0299	25238
0.03	25238
0.0301	25238
0.0302	25238
0.0303	25238
0.0304	25238
0.0305	25238
0.0306	25238
0.0307	25238
0.0308	25238
0.0309	25238
0.031	25238
0.0311	25238
0.0312	25238
0.0313	25238
0.0314	25238
0.0315	25238
0.0316	25238
0.0317	25238
0.0318	25238
0.0319	25238
0.032	25238
0.0321	25238
0.0322	25238
0.0323	25238
0.0324	25238
0.0325	25238.1
0.0326	25238.1
0.0327	25238.1
0.0328	25238.1
0.0329	25238.1
0.033	25238.1
0.0331	25238.2
0.0332	25238.2
0.0333	25238.2
0.0334	25238.2
0.0335	25238.2
0.0336	25238.2
0.0337	25238.2
0.0338	25238.2
0.0339	25238.2
0.034	25238.2
0.0341	25238.2
0.0342	25238.2
0.0343	25238.1
0.0344	25238.1
0.0345	25238.1
0.0346	25238.1
0.0347	25238.1
0.0348	25238.1
0.0349	25238
0.035	25238
0.0351	25238
0.0352	25238
0.0353	25238
0.0354	25238
0.0355	25238
0.0356	25238
0.0357	25238
0.0358	25238
0.0359	25238
0.036	25238
0.0361	25238
0.0362	25238
0.0363	25238
0.0364	25238
0.0365	25238
0.0366	25238
0.0367	25238
0.0368	25238
0.0369	25238
0.037	25238
0.0371	25238
0.0372	25238
0.0373	25238
0.0374	25238
0.0375	25238
0.0376	25238
0.0377	25238
0.0378	25238
0.0379	25238
0.038	25238
0.0381	25238
0.0382	25238
0.0383	25238
0.0384	25238
0.0385	25238
0.0386	25238
0.0387	25238
0.0388	25238
0.0389	25238
0.039	25238
0.0391	25238
0.0392	25238
0.0393	25238
0.0394	25238
0.0395	25238
0.0396	25238
0.0397	25238
0.0398	25238
0.0399	25237.9
0.04	25237.9
0.0401	25237.9
0.0402	25237.9
0.0403	25237.9
0.0404	25237.9
0.0405	25237.9
0.0406	25237.9
0.0407	25237.9
0.0408	25237.9
0.0409	25237.9
0.041	25237.9
0.0411	25237.9
0.0412	25237.9
0.0413	25237.9
0.0414	25237.9
0.0415	25237.9
0.0416	25237.9
0.0417	25237.9
0.0418	25237.9
0.0419	25238
0.042	25238
0.0421	25238
0.0422	25238.1
0.0423	25238.1
0.0424	25238.1
0.0425	25238.1
0.0426	25238.2
0.0427	25238.2
0.0428	25238.2
0.0429	25238.2
0.043	25238.2
0.0431	25238.1
0.0432	25238.1
0.0433	25238.1
0.0434	25238
0.0435	25238
0.0436	25238
0.0437	25237.9
0.0438	25237.9
0.0439	25237.8
0.044	25237.8
0.0441	25237.7
0.0442	25237.7
0.0443	25237.7
0.0444	25237.6
0.0445	25237.6
0.0446	25237.6
0.0447	25237.6
0.0448	25237.6
0.0449	25237.6
0.045	25237.6
0.0451	25237.7
0.0452	25237.7
0.0453	25237.8
0.0454	25237.9
0.0455	25237.9
0.0456	25238
0.0457	25238.1
0.0458	25238.2
0.0459	25238.2
0.046	25238.3
0.0461	25238.3
0.0462	25238.3
0.0463	25238.3
0.0464	25238.3
0.0465	25238.2
0.0466	25238.2
0.0467	25238.1
0.0468	25238.1
0.0469	25238
0.047	25238
0.0471	25237.9
0.0472	25237.9
0.0473	25237.8
0.0474	25237.8
0.0475	25237.8
0.0476	25237.8
0.0477	25237.8
0.0478	25237.8
0.0479	25237.8
0.048	25237.9
0.0481	25237.9
0.0482	25237.9
0.0483	25237.9
0.0484	25237.9
0.0485	25237.9
0.0486	25237.9
0.0487	25237.9
0.0488	25238
0.0489	25238
0.049	25238
0.0491	25238
0.0492	25237.9
0.0493	25237.9
0.0494	25237.9
0.0495	25237.9
0.0496	25237.9
0.0497	25237.9
0.0498	25237.9
0.0499	25237.9
0.05	25237.9
0.0501	25237.8
0.0502	25237.8
0.0503	25237.8
0.0504	25237.8
0.0505	25237.8
0.0506	25237.8
0.0507	25237.8
0.0508	25237.8
0.0509	25237.8
0.051	25237.8
0.0511	25237.8
0.0512	25237.8
0.0513	25237.8
0.0514	25237.8
0.0515	25237.8
0.0516	25237.9
0.0517	25237.9
0.0518	25237.9
0.0519	25237.9
0.052	25238
0.0521	25238
0.0522	25238
0.0523	25238
0.0524	25238
0.0525	25238
0.0526	25237.9
0.0527	25237.8
0.0528	25237.8
0.0529	25237.7
0.053	25237.6
0.0531	25237.5
0.0532	25237.3
0.0533	25237.2
0.0534	25237.1
0.0535	25237
0.0536	25237
0.0537	25236.9
0.0538	25237
0.0539	25237.1
0.054	25237.3
0.0541	25237.5
0.0542	25237.8
0.0543	25238.2
0.0544	25238.6
0.0545	25238.9
0.0546	25239.1
0.0547	25239.3
0.0548	25239.2
0.0549	25239.1
0.055	25238.8
0.0551	25238.5
0.0552	25238.1
0.0553	25237.8
0.0554	25237.5
0.0555	25237.2
0.0556	25237.1
0.0557	25237
0.0558	25236.9
0.0559	25236.9
0.056	25237
0.0561	25237
0.0562	25237.1
0.0563	25237.2
0.0564	25237.3
0.0565	25237.3
0.0566	25237.4
0.0567	25237.5
0.0568	25237.5
0.0569	25237.6
0.057	25237.6
0.0571	25237.7
0.0572	25237.7
0.0573	25237.7
0.0574	25237.7
0.0575	25237.8
0.0576	25237.8
0.0577	25237.8
0.0578	25237.8
0.0579	25237.9
0.058	25237.9
0.0581	25237.9
0.0582	25237.9
0.0583	25238
0.0584	25238
0.0585	25238
0.0586	25238.1
0.0587	25238.1
0.0588	25238.1
0.0589	25238.2
0.059	25238.2
0.0591	25238.2
0.0592	25238.2
0.0593	25238.2
0.0594	25238.2
0.0595	25238.2
0.0596	25238.2
0.0597	25238.2
0.0598	25238.2
0.0599	25238.1
0.06	25238.1
0.0601	25238.1
0.0602	25238
0.0603	25238
0.0604	25238
0.0605	25238
0.0606	25238
0.0607	25237.9
0.0608	25237.9
0.0609	25237.9
0.061	25237.9
0.0611	25237.9
0.0612	25237.9
0.0613	25237.9
0.0614	25237.9
0.0615	25237.9
0.0616	25237.9
0.0617	25237.9
0.0618	25237.9
0.0619	25237.9
0.062	25237.9
0.0621	25237.9
0.0622	25238
0.0623	25238
0.0624	25238
0.0625	25238
0.0626	25238
0.0627	25238
0.0628	25238
0.0629	25238
0.063	25237.9
0.0631	25237.9
0.0632	25237.9
0.0633	25237.9
0.0634	25237.9
0.0635	25237.9
0.0636	25237.8
0.0637	25237.8
0.0638	25237.8
0.0639	25237.7
0.064	25237.7
0.0641	25237.6
0.0642	25237.5
0.0643	25237.5
0.0644	25237.4
0.0645	25237.3
0.0646	25237.2
0.0647	25237
0.0648	25236.9
0.0649	25236.8
0.065	25236.8
0.0651	25236.7
0.0652	25236.7
0.0653	25236.8
0.0654	25237
0.0655	25237.3
0.0656	25237.7
0.0657	25238.2
0.0658	25238.7
0.0659	25239.1
0.066	25239.5
0.0661	25239.6
0.0662	25239.6
0.0663	25239.4
0.0664	25239
0.0665	25238.5
0.0666	25238
0.0667	25237.5
0.0668	25237.1
0.0669	25236.8
0.067	25236.5
0.0671	25236.4
0.0672	25236.4
0.0673	25236.4
0.0674	25236.4
0.0675	25236.5
0.0676	25236.6
0.0677	25236.6
0.0678	25236.7
0.0679	25236.8
0.068	25236.9
0.0681	25237
0.0682	25237.1
0.0683	25237.2
0.0684	25237.4
0.0685	25237.5
0.0686	25237.6
0.0687	25237.8
0.0688	25238
0.0689	25238.1
0.069	25238.3
0.0691	25238.4
0.0692	25238.6
0.0693	25238.7
0.0694	25238.7
0.0695	25238.7
0.0696	25238.7
0.0697	25238.6
0.0698	25238.5
0.0699	25238.4
0.07	25238.3
0.0701	25238.2
0.0702	25238
0.0703	25237.9
0.0704	25237.8
0.0705	25237.7
0.0706	25237.6
0.0707	25237.6
0.0708	25237.5
0.0709	25237.5
0.071	25237.5
0.0711	25237.5
0.0712	25237.5
0.0713	25237.5
0.0714	25237.5
0.0715	25237.6
0.0716	25237.6
0.0717	25237.6
0.0718	25237.7
0.0719	25237.7
0.072	25237.7
0.0721	25237.7
0.0722	25237.8
0.0723	25237.8
0.0724	25237.8
0.0725	25237.8
0.0726	25237.9
0.0727	25237.9
0.0728	25237.9
0.0729	25237.9
0.073	25237.9
0.0731	25237.9
0.0732	25238
0.0733	25238
0.0734	25238
0.0735	25238
0.0736	25238
0.0737	25238
0.0738	25238
0.0739	25238
0.074	25238
0.0741	25238.1
0.0742	25238.1
0.0743	25238.1
0.0744	25238.1
0.0745	25238.1
0.0746	25238.1
0.0747	25238.1
0.0748	25238.1
0.0749	25238.1
0.075	25238.1
0.0751	25238.1
0.0752	25238.1
0.0753	25238.1
0.0754	25238.1
0.0755	25238.1
0.0756	25238.1
0.0757	25238.1
0.0758	25238
0.0759	25238
0.076	25238
0.0761	25238
0.0762	25238
0.0763	25238
0.0764	25238
0.0765	25238
0.0766	25238
0.0767	25238
0.0768	25238
0.0769	25237.9
0.077	25237.9
0.0771	25237.9
0.0772	25237.9
0.0773	25237.9
0.0774	25237.9
0.0775	25237.9
0.0776	25237.9
0.0777	25237.9
0.0778	25237.9
0.0779	25237.8
0.078	25237.8
0.0781	25237.8
0.0782	25237.8
0.0783	25237.8
0.0784	25237.7
0.0785	25237.7
0.0786	25237.7
0.0787	25237.7
0.0788	25237.6
0.0789	25237.6
0.079	25237.6
0.0791	25237.6
0.0792	25237.6
0.0793	25237.6
0.0794	25237.6
0.0795	25237.6
0.0796	25237.7
0.0797	25237.7
0.0798	25237.8
0.0799	25237.9
0.08	25238
0.0801	25238.2
0.0802	25238.3
0.0803	25238.4
0.0804	25238.5
0.0805	25238.6
0.0806	25238.6
0.0807	25238.6
0.0808	25238.6
0.0809	25238.5
0.081	25238.4
0.0811	25238.3
0.0812	25238.2
0.0813	25238.1
0.0814	25238
0.0815	25237.9
0.0816	25237.8
0.0817	25237.7
0.0818	25237.7
0.0819	25237.7
0.082	25237.7
0.0821	25237.7
0.0822	25237.7
0.0823	25237.7
0.0824	25237.7
0.0825	25237.8
0.0826	25237.8
0.0827	25237.8
0.0828	25237.8
0.0829	25237.8
0.083	25237.9
0.0831	25237.9
0.0832	25237.9
0.0833	25237.9
0.0834	25237.9
0.0835	25237.9
0.0836	25237.9
0.0837	25237.9
0.0838	25237.9
0.0839	25237.9
0.084	25237.9
0.0841	25237.9
0.0842	25237.9
0.0843	25237.9
0.0844	25237.9
0.0845	25237.9
0.0846	25237.9
0.0847	25237.9
0.0848	25237.9
0.0849	25237.9
0.085	25237.9
0.0851	25237.9
0.0852	25237.9
0.0853	25237.9
0.0854	25237.9
0.0855	25237.9
0.0856	25237.9
0.0857	25237.9
0.0858	25237.9
0.0859	25237.9
0.086	25237.9
0.0861	25237.9
0.0862	25237.9
0.0863	25237.9
0.0864	25237.9
0.0865	25237.9
0.0866	25237.9
0.0867	25237.9
0.0868	25237.9
0.0869	25238
0.087	25238
0.0871	25238
0.0872	25238
0.0873	25238
0.0874	25238
0.0875	25238
0.0876	25238.1
0.0877	25238.1
0.0878	25238.1
0.0879	25238.1
0.088	25238.1
0.0881	25238.1
0.0882	25238.1
0.0883	25238.1
0.0884	25238.1
0.0885	25238.1
0.0886	25238.1
0.0887	25238.1
0.0888	25238.1
0.0889	25238.1
0.089	25238
0.0891	25238
0.0892	25238
0.0893	25238
0.0894	25238
0.0895	25238
0.0896	25238
0.0897	25237.9
0.0898	25237.9
0.0899	25237.9
0.09	25237.9
0.0901	25237.9
0.0902	25237.9
0.0903	25237.9
0.0904	25237.9
0.0905	25237.9
0.0906	25237.9
0.0907	25237.9
0.0908	25237.9
0.0909	25237.9
0.091	25237.9
0.0911	25237.9
0.0912	25237.9
0.0913	25237.9
0.0914	25237.9
0.0915	25237.9
0.0916	25237.9
0.0917	25237.9
0.0918	25237.9
0.0919	25237.9
0.092	25237.9
0.0921	25238
0.0922	25238
0.0923	25238
0.0924	25238
0.0925	25238
0.0926	25238
0.0927	25238
0.0928	25238
0.0929	25238
0.093	25238
0.0931	25238
0.0932	25238
0.0933	25238
0.0934	25238
0.0935	25238
0.0936	25238
0.0937	25238
0.0938	25238.1
0.0939	25238.1
0.094	25238.1
0.0941	25238.1
0.0942	25238.1
0.0943	25238.1
0.0944	25238.1
0.0945	25238.1
0.0946	25238.1
0.0947	25238.1
0.0948	25238.1
0.0949	25238.1
0.095	25238.1
0.0951	25238.1
0.0952	25238.1
0.0953	25238.1
0.0954	25238.1
0.0955	25238.1
0.0956	25238.1
0.0957	25238.1
0.0958	25238.1
0.0959	25238.1
0.096	25238.1
0.0961	25238
0.0962	25238
0.0963	25238
0.0964	25238
0.0965	25238
0.0966	25238
0.0967	25237.9
0.0968	25237.9
0.0969	25237.9
0.097	25237.9
0.0971	25237.9
0.0972	25237.9
0.0973	25237.9
0.0974	25237.9
0.0975	25237.9
0.0976	25237.9
0.0977	25237.9
0.0978	25237.9
0.0979	25237.9
0.098	25237.9
0.0981	25237.9
0.0982	25237.9
0.0983	25237.9
0.0984	25237.9
0.0985	25237.9
0.0986	25237.9
0.0987	25237.9
0.0988	25237.9
0.0989	25237.9
0.099	25237.9
0.0991	25237.9
0.0992	25237.9
0.0993	25237.9
0.0994	25237.9
0.0995	25237.9
0.0996	25238
0.0997	25238
0.0998	25238
0.0999	25238
0.1	25238
0.1001	25238
0.1002	25238
0.1003	25238
0.1004	25238
0.1005	25238
0.1006	25238
0.1007	25238
0.1008	25237.9
0.1009	25237.9
0.101	25237.9
0.1011	25237.9
0.1012	25237.9
0.1013	25237.9
0.1014	25237.9
0.1015	25237.9
0.1016	25237.9
0.1017	25237.9
0.1018	25237.9
0.1019	25237.9
0.102	25237.9
0.1021	25237.8
0.1022	25237.8
0.1023	25237.8
0.1024	25237.8
0.1025	25237.8
0.1026	25237.8
0.1027	25237.8
0.1028	25237.8
0.1029	25237.8
0.103	25237.8
0.1031	25237.8
0.1032	25237.8
0.1033	25237.9
0.1034	25237.9
0.1035	25237.9
0.1036	25238
0.1037	25238.1
0.1038	25238.1
0.1039	25238.2
0.104	25238.2
0.1041	25238.3
0.1042	25238.3
0.1043	25238.3
0.1044	25238.3
0.1045	25238.3
0.1046	25238.3
0.1047	25238.3
0.1048	25238.2
0.1049	25238.2
0.105	25238.1
0.1051	25238
0.1052	25238
0.1053	25237.9
0.1054	25237.9
0.1055	25237.8
0.1056	25237.8
0.1057	25237.8
0.1058	25237.7
0.1059	25237.7
0.106	25237.7
0.1061	25237.7
0.1062	25237.7
0.1063	25237.7
0.1064	25237.7
0.1065	25237.7
0.1066	25237.8
0.1067	25237.8
0.1068	25237.8
0.1069	25237.8
0.107	25237.8
0.1071	25237.8
0.1072	25237.8
0.1073	25237.8
0.1074	25237.8
0.1075	25237.9
0.1076	25237.9
0.1077	25237.9
0.1078	25237.9
0.1079	25237.9
0.108	25237.9
0.1081	25238
0.1082	25238
0.1083	25238
0.1084	25238
0.1085	25238
0.1086	25238.1
0.1087	25238.1
0.1088	25238.1
0.1089	25238.1
0.109	25238.1
0.1091	25238.1
0.1092	25238.1
0.1093	25238.1
0.1094	25238.1
0.1095	25238.1
0.1096	25238.1
0.1097	25238.1
0.1098	25238.1
0.1099	25238.1
0.11	25238
0.1101	25238
0.1102	25238
0.1103	25238
0.1104	25238
0.1105	25238
0.1106	25238
0.1107	25237.9
0.1108	25237.9
0.1109	25237.9
0.111	25237.9
0.1111	25237.9
0.1112	25237.9
0.1113	25237.9
0.1114	25237.9
0.1115	25237.9
0.1116	25237.9
0.1117	25237.9
0.1118	25237.9
0.1119	25237.9
0.112	25237.9
0.1121	25237.9
0.1122	25237.9
0.1123	25237.9
0.1124	25237.9
0.1125	25237.9
0.1126	25237.9
0.1127	25237.9
0.1128	25237.9
0.1129	25237.9
0.113	25237.9
0.1131	25237.9
0.1132	25237.9
0.1133	25237.9
0.1134	25237.9
0.1135	25238
0.1136	25238
0.1137	25238
0.1138	25238
0.1139	25238
0.114	25238
0.1141	25238
0.1142	25238
0.1143	25238
0.1144	25238
0.1145	25238.1
0.1146	25238.1
0.1147	25238.1
0.1148	25238.1
0.1149	25238.1
0.115	25238.1
0.1151	25238.1
0.1152	25238.1
0.1153	25238.1
0.1154	25238.1
0.1155	25238.1
0.1156	25238.1
0.1157	25238.1
0.1158	25238.1
0.1159	25238
0.116	25238
0.1161	25238
0.1162	25238
0.1163	25238
0.1164	25238
0.1165	25238
0.1166	25238
0.1167	25238
0.1168	25238
0.1169	25238
0.117	25238
0.1171	25238
0.1172	25237.9
0.1173	25237.9
0.1174	25237.9
0.1175	25237.9
0.1176	25237.9
0.1177	25237.9
0.1178	25237.9
0.1179	25237.9
0.118	25237.9
0.1181	25237.9
0.1182	25237.9
0.1183	25237.9
0.1184	25237.9
0.1185	25237.9
0.1186	25237.9
0.1187	25237.9
0.1188	25237.9
0.1189	25237.9
0.119	25237.9
0.1191	25237.8
0.1192	25237.8
0.1193	25237.8
0.1194	25237.8
0.1195	25237.7
0.1196	25237.7
0.1197	25237.7
0.1198	25237.6
0.1199	25237.6
0.12	25237.5
0.1201	25237.5
0.1202	25237.4
0.1203	25237.4
0.1204	25237.3
0.1205	25237.3
0.1206	25237.3
0.1207	25237.3
0.1208	25237.4
0.1209	25237.4
0.121	25237.5
0.1211	25237.7
0.1212	25237.9
0.1213	25238.1
0.1214	25238.3
0.1215	25238.6
0.1216	25238.8
0.1217	25238.9
0.1218	25239
0.1219	25238.9
0.122	25238.8
0.1221	25238.7
0.1222	25238.5
0.1223	25238.2
0.1224	25238
0.1225	25237.8
0.1226	25237.6
0.1227	25237.5
0.1228	25237.4
0.1229	25237.3
0.123	25237.3
0.1231	25237.3
0.1232	25237.3
0.1233	25237.4
0.1234	25237.4
0.1235	25237.5
0.1236	25237.5
0.1237	25237.6
0.1238	25237.6
0.1239	25237.7
0.124	25237.7
0.1241	25237.7
0.1242	25237.8
0.1243	25237.8
0.1244	25237.8
0.1245	25237.9
0.1246	25237.9
0.1247	25237.9
0.1248	25237.9
0.1249	25237.9
0.125	25237.9
0.1251	25237.9
0.1252	25238
0.1253	25238
0.1254	25238
0.1255	25238
0.1256	25238
0.1257	25238
0.1258	25238
0.1259	25238
0.126	25238
0.1261	25238
0.1262	25238
0.1263	25238
0.1264	25238
0.1265	25238
0.1266	25238
0.1267	25238
0.1268	25238
0.1269	25238
0.127	25238
0.1271	25238
0.1272	25238
0.1273	25238
0.1274	25238
0.1275	25238
0.1276	25238
0.1277	25238
0.1278	25238
0.1279	25238
0.128	25238
0.1281	25238
0.1282	25238
0.1283	25238
0.1284	25238
0.1285	25238
0.1286	25238
0.1287	25238
0.1288	25238
0.1289	25238
0.129	25238
0.1291	25238
0.1292	25238
0.1293	25238
0.1294	25238
0.1295	25238
0.1296	25238
0.1297	25238
0.1298	25238
0.1299	25238
0.13	25238
0.1301	25238
0.1302	25238
0.1303	25238
0.1304	25238
0.1305	25238
0.1306	25238
0.1307	25238
0.1308	25238
0.1309	25238
0.131	25238
0.1311	25238
0.1312	25238
0.1313	25238
0.1314	25238
0.1315	25238
0.1316	25238
0.1317	25238
0.1318	25238
0.1319	25238
0.132	25238
0.1321	25238
0.1322	25238
0.1323	25238
0.1324	25238
0.1325	25238
0.1326	25238
0.1327	25238
0.1328	25238
0.1329	25238
0.133	25238
0.1331	25238
0.1332	25238
0.1333	25238
0.1334	25238
0.1335	25238
0.1336	25238
0.1337	25238
0.1338	25238
0.1339	25238
0.134	25238
0.1341	25238
0.1342	25238
0.1343	25238
0.1344	25238
0.1345	25238
0.1346	25238
0.1347	25238
0.1348	25238
0.1349	25238
0.135	25238
0.1351	25238
0.1352	25238
0.1353	25238
0.1354	25238
0.1355	25238
0.1356	25238
0.1357	25238
0.1358	25238
0.1359	25238
0.136	25238
0.1361	25238
0.1362	25238
0.1363	25238
0.1364	25238
0.1365	25238
0.1366	25238
0.1367	25238
0.1368	25238
0.1369	25238
0.137	25238
0.1371	25238
0.1372	25238
0.1373	25238
0.1374	25238
0.1375	25238
0.1376	25238
0.1377	25238
0.1378	25238
0.1379	25238
0.138	25238
0.1381	25238
0.1382	25238
0.1383	25238
0.1384	25238
0.1385	25238
0.1386	25238
0.1387	25238
0.1388	25238
0.1389	25238
0.139	25238
0.1391	25238
0.1392	25238
0.1393	25238
0.1394	25238
0.1395	25238
0.1396	25238
0.1397	25238
0.1398	25238
0.1399	25238
0.14	25238
0.1401	25238
0.1402	25238
0.1403	25238
0.1404	25238
0.1405	25238
0.1406	25238
0.1407	25238
0.1408	25238
0.1409	25238
0.141	25238
0.1411	25238
0.1412	25238
0.1413	25238
0.1414	25238
0.1415	25238
0.1416	25238
0.1417	25238
0.1418	25238
0.1419	25238
0.142	25238
0.1421	25238
0.1422	25238
0.1423	25238
0.1424	25238
0.1425	25238
0.1426	25238
0.1427	25238
0.1428	25238
0.1429	25238
0.143	25238
0.1431	25238
0.1432	25238
0.1433	25238
0.1434	25238
0.1435	25238
0.1436	25238
0.1437	25238
0.1438	25238
0.1439	25237.9
0.144	25237.9
0.1441	25237.9
0.1442	25237.9
0.1443	25237.9
0.1444	25237.9
0.1445	25237.9
0.1446	25237.9
0.1447	25237.9
0.1448	25237.9
0.1449	25237.9
0.145	25237.9
0.1451	25237.9
0.1452	25237.9
0.1453	25237.9
0.1454	25237.9
0.1455	25238
0.1456	25238
0.1457	25238
0.1458	25238
0.1459	25238
0.146	25238.1
0.1461	25238.1
0.1462	25238.1
0.1463	25238.1
0.1464	25238.1
0.1465	25238.1
0.1466	25238.1
0.1467	25238.1
0.1468	25238.1
0.1469	25238.1
0.147	25238.1
0.1471	25238.1
0.1472	25238.1
0.1473	25238.1
0.1474	25238.1
0.1475	25238
0.1476	25238
0.1477	25238
0.1478	25238
0.1479	25238
0.148	25237.9
0.1481	25237.9
0.1482	25237.9
0.1483	25237.9
0.1484	25237.9
0.1485	25237.9
0.1486	25237.9
0.1487	25237.9
0.1488	25237.9
0.1489	25237.9
0.149	25237.9
0.1491	25237.9
0.1492	25237.9
0.1493	25237.9
0.1494	25237.9
0.1495	25237.9
0.1496	25237.9
0.1497	25237.9
0.1498	25238
0.1499	25238
0.15	25238
0.1501	25238
0.1502	25238
0.1503	25238
0.1504	25238
0.1505	25238
0.1506	25238
0.1507	25238
0.1508	25238
0.1509	25238
0.151	25238
0.1511	25238
0.1512	25238
0.1513	25238
0.1514	25238
0.1515	25238
0.1516	25238
0.1517	25238
0.1518	25238
0.1519	25238
0.152	25238
0.1521	25238
0.1522	25238
0.1523	25238
0.1524	25238
0.1525	25238
0.1526	25238
0.1527	25238
0.1528	25238
